place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJDQDyWM9UqEcRGPUjvyHBN1U,Frankfurth Immobilien - Ilona Frankfurth - Immobilienmaklerin,Frankfurth Immobilien beschaftigt sich mit dem Immobilienverkauf eigengenutzter Immobilien sowie Immobilien zur Kapitalanlage mit Schwerpunkt Berlin und Berliner Umland.,,16,5,"Name: Engel & Volkers
Link: https://www.google.com/maps/search/Engel+%26+V%C3%B6lkers/@52.6316852,13.289446799999999?authuser=0&hl=id&entry=ttu
Reviews: 31 reviews

Name: KEY & CASTLE GmbH | Immobilienmakler in Berlin Frohnau
Link: https://www.google.com/maps/search/KEY+%26+CASTLE+GmbH+%7C+Immobilienmakler+in+Berlin+Frohnau/@52.630472499999996,13.307462399999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Julia Flemming | Immobilienmaklerin & Gutachterin
Link: https://www.google.com/maps/search/Julia+Flemming+%7C+Immobilienmaklerin+%26+Gutachterin/@52.5860673,13.2360415?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: Deutsche Bank Immobilien Vanessa Frankfurth, selbststandige Immobilienberaterin
Link: https://www.google.com/maps/search/Deutsche+Bank+Immobilien+Vanessa+Frankfurth%2C+selbstst%C3%A4ndige+Immobilienberaterin/@52.5831707,13.284904899999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Goldian Immobilien
Link: https://www.google.com/maps/search/Goldian+Immobilien/@52.6293753,13.291527799999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://frankfurth-immobilien.de/,+49 30 40607740,,Frankfurth Immobilien - Ilona Frankfurth - Immobilienmaklerin (Pemilik),https://www.google.com/maps/contrib/105195678846788908736,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w8d42vo7jM6kvR2oJEdntg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.47096&pitch=0&thumbfov=100,Agen real estat,Agen real estat,09.00-18.00,,Minggu,"Furstendamm 10D, 13465 Berlin, Jerman",jual,https://www.google.com/maps/place/Frankfurth+Immobilien+-+Ilona+Frankfurth+-+Immobilienmaklerin/data=!4m7!3m6!1s0x47a854cf58f2000d:0x5537c121bf23f518!8m2!3d52.631544!4d13.2971297!16s%2Fg%2F11f3mbjs2q!19sChIJDQDyWM9UqEcRGPUjvyHBN1U?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJ__8KbdZUqEcRH_kB10ATF-8,Breustedt Immobilien,"Die Vermittlung zum Kauf und Verkauf von Ein- und Mehrfamilienhausern, Eigentumswohnungen und Baugrundstucken, Vermittlung von Mietwohnungen und Hausern zur Miete, Vermittlung von Finanzierungen.",,3,5,"Name: Wohltorf Immobilien
Link: https://www.google.com/maps/search/Wohltorf+Immobilien/@52.6329365,13.2893636?authuser=0&hl=id&entry=ttu
Reviews: 28 reviews

Name: KEY & CASTLE GmbH | Immobilienmakler in Berlin Frohnau
Link: https://www.google.com/maps/search/KEY+%26+CASTLE+GmbH+%7C+Immobilienmakler+in+Berlin+Frohnau/@52.630472499999996,13.307462399999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: B.M. Immobilien Berlin
Link: https://www.google.com/maps/search/B.M.+Immobilien+Berlin/@52.6407995,13.2946061?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Dautz Immobilien
Link: https://www.google.com/maps/search/Dautz+Immobilien/@52.6193423,13.297015199999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Nordstadt Immobilien GmbH
Link: https://www.google.com/maps/search/Nordstadt+Immobilien+GmbH/@52.62211,13.313450000000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.breustedt-immobilien.de/kontakt/index.html,+49 30 86208570,,Breustedt Immobilien (Pemilik),https://www.google.com/maps/contrib/110331359840909936181,https://lh3.ggpht.com/p/AF1QipM2Pcdp1Cujc0rdyBkU2vzsdo6CPQnNWXqvW2aJ=s1024,Agen Properti,Agen Properti,09.00-17.00,,Minggu,"Im Amseltal 47, 13465 Berlin, Jerman",,https://www.google.com/maps/place/Breustedt+Immobilien/data=!4m7!3m6!1s0x47a854d66d0affff:0xef171340d701f91f!8m2!3d52.6380621!4d13.2805921!16s%2Fg%2F11f71mxvsd!19sChIJ__8KbdZUqEcRH_kB10ATF-8?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJAQAEK2pUqEcRHxccui0fZGM,Wustenrot Immobilien,,,1,4,"Name: Wustenrot Bausparkasse: Marcus Baither
Link: https://www.google.com/maps/search/W%C3%BCstenrot+Bausparkasse%3A+Marcus+Baither/@52.583611399999995,13.2864316?authuser=0&hl=id&entry=ttu
Reviews: 32 reviews

Name: Nordstadt Immobilien GmbH
Link: https://www.google.com/maps/search/Nordstadt+Immobilien+GmbH/@52.5835331,13.2851?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Wustenrot Immobilien Serviceteam Berlin Pankow
Link: https://www.google.com/maps/search/W%C3%BCstenrot+Immobilien+Serviceteam+Berlin+Pankow/@52.5717843,13.408860800000001?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Wustenrot Immobilien Berlin - Carsten Jetschmann
Link: https://www.google.com/maps/search/W%C3%BCstenrot+Immobilien+Berlin+-+Carsten+Jetschmann/@52.583680199999996,13.2864367?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Wustenrot Immobilien Berlin - Alexander Ganzer
Link: https://www.google.com/maps/search/W%C3%BCstenrot+Immobilien+Berlin+-+Alexander+Ganzer/@52.5724528,13.4079172?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://wuestenrot-immobilien.de/immobilienangebote/makler-innen-vor-ort/berlin-joerg-ziesemer/,,1,Wustenrot Immobilien (Pemilik),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TyR_UJo_xL1Q4puLcbxMhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.9676&pitch=0&thumbfov=100,Agen real estat,Agen real estat,,,Open All Days,"Am Borsigturm 9, 13507 Berlin, Jerman",,https://www.google.com/maps/place/W%C3%BCstenrot+Immobilien/data=!4m7!3m6!1s0x47a8546a2b040001:0x63641f2dba1c171f!8m2!3d52.5836717!4d13.2866933!16s%2Fg%2F11fmz3gkly!19sChIJAQAEK2pUqEcRHxccui0fZGM?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJdVbihP9PqEcRv3SA9jjYlOM,Rimo Immobilien Berlin,"Ihre Erste Adresse fur den Verkauf und Verrentung von Immobilien in Berlin und Umland!

Individuelle Beratung, diskret, professionell und vertrauenswurdig!

Lernen Sie uns kennen! Rufen Sie uns jeder Zeit an oder besuchen Sie uns im Ladenlokal.

Wir freuen uns auf Sie!",,0,0,"Name: Bohm Immobilien
Link: https://www.google.com/maps/search/Bohm+Immobilien/@52.6332476,13.2904103?authuser=0&hl=id&entry=ttu
Reviews: 20 reviews

Name: R IMO S Hausverwaltung
Link: https://www.google.com/maps/search/R+IMO+S+Hausverwaltung/@52.504401300000005,13.3579729?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews

Name: Silvio Herrmann Immobilien Berlin
Link: https://www.google.com/maps/search/Silvio+Herrmann+Immobilien+Berlin/@52.5145671,13.3889148?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: DM.Immo - Der Immobilienmakler fur Berlin
Link: https://www.google.com/maps/search/DM.Immo+-+Der+Immobilienmakler+f%C3%BCr+Berlin/@52.563641499999996,13.343175899999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Richter Immobilien GmbH
Link: https://www.google.com/maps/search/Richter+Immobilien+GmbH/@52.619962699999995,13.3007567?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.rimoimmobilien.de/,+49 30 89755335,,Rimo Immobilien Berlin (Pemilik),https://www.google.com/maps/contrib/109352000955211004196,https://lh3.ggpht.com/p/AF1QipO9uYZJsGdNb9WJ3uMTz5UO9qvaXOH0Qmw39QHW=s1024,Agen Properti,"Agen Properti, Penilai Properti, Agen real estat, Konsultan Realestat, Agensi Persewaan Properti",09.00-15.30,,"Sabtu, Minggu","Hermsdorfer Damm 96, 13467 Berlin, Jerman",,https://www.google.com/maps/place/Rimo+Immobilien+Berlin/data=!4m7!3m6!1s0x47a84fff84e25675:0xe394d838f68074bf!8m2!3d52.6103947!4d13.2955677!16s%2Fg%2F11b86qp5rw!19sChIJdVbihP9PqEcRv3SA9jjYlOM?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJobjF7yhVqEcReoXr3fXfycI,Fliesstal Immobilien,"Lokaler Makler fur Verkauf und Vermietung in den Bezirken Waidmannslust, Lubars, Wittenau, Hermsdorf, Tegel, Heiligensee",,4,5,"Name: KEY & CASTLE GmbH | Immobilienmakler in Berlin Frohnau
Link: https://www.google.com/maps/search/KEY+%26+CASTLE+GmbH+%7C+Immobilienmakler+in+Berlin+Frohnau/@52.630472499999996,13.307462399999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Dautz Immobilien
Link: https://www.google.com/maps/search/Dautz+Immobilien/@52.6193423,13.297015199999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Fleck Immobilien GmbH & Co. KG
Link: https://www.google.com/maps/search/Fleck+Immobilien+GmbH+%26+Co.+KG/@52.6254548,13.297702300000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Locating Immobilien
Link: https://www.google.com/maps/search/Locating+Immobilien/@52.6111111,13.291117799999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Nordstadt Immobilien GmbH
Link: https://www.google.com/maps/search/Nordstadt+Immobilien+GmbH/@52.62211,13.313450000000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.fliesstal.immo/,+49 30 233204130,,Fliesstal Immobilien (Pemilik),https://www.google.com/maps/contrib/117301739070091413255,https://lh3.ggpht.com/p/AF1QipN0TQhkl9OgghfTbx0WWiD8N7qU52eiNeV6Fre3=s1024,Agen real estat,Agen real estat,09.00-15.00,,"Rabu, Minggu","Benekendorffstrasse, 13469 Berlin, Jerman",wanita,https://www.google.com/maps/place/Fliesstal+Immobilien/data=!4m7!3m6!1s0x47a85528efc5b8a1:0xc2c9dff5ddeb857a!8m2!3d52.6099927!4d13.3255563!16s%2Fg%2F11tcv040v3!19sChIJobjF7yhVqEcReoXr3fXfycI?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJWfcR_LdVqEcRT2gPNRTO318,EM Pfeiffer Immobilien,,,1,5,"Name: Weihe Immobilien Service Agentur - Projekt - und Interimsmanagement in der Immobilienbranche
Link: https://www.google.com/maps/search/Weihe+Immobilien+Service+Agentur+-+Projekt+-+und+Interimsmanagement+in+der+Immobilienbranche/@52.6307851,13.315719399999999?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: EHL Immobilien
Link: https://www.google.com/maps/search/EHL+Immobilien/@52.5892815,13.227654399999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Richter Immobilien GmbH
Link: https://www.google.com/maps/search/Richter+Immobilien+GmbH/@52.619962699999995,13.3007567?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: IMD Immobiliendienstleister Deutschland
Link: https://www.google.com/maps/search/IMD+Immobiliendienstleister+Deutschland/@52.6140403,13.315902999999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Marion Dorge
Link: https://www.google.com/maps/search/Marion+D%C3%B6rge/@52.6019946,13.3119476?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://em-pfeiffer.de/home/angebote,+49 176 47327500,1,EM Pfeiffer Immobilien (Pemilik),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d1Fy4itV7gsjG_9TfiBF3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.29745&pitch=0&thumbfov=100,Agen Properti,Agen Properti,,,Open All Days,"An d. Krahenheide 7, 13505 Berlin, Jerman",,https://www.google.com/maps/place/EM+Pfeiffer+Immobilien/data=!4m7!3m6!1s0x47a855b7fc11f759:0x5fdfce14350f684f!8m2!3d52.58426!4d13.2372401!16s%2Fg%2F11p5jls_pj!19sChIJWfcR_LdVqEcRT2gPNRTO318?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJf9F_Wn1VqEcRvbQ-eGpUF_I,BVBI Berliner Volksbank Immobilien Berlin-Tegel,"Sie mochten Ihre Immobilie in Berlin Tegel verkaufen? Wir, die Berliner Volksbank Immobilien GmbH - kurz BVBI, bieten Ihnen professionelle Unterstutzung beim Immobilienverkauf an. Egal, ob Sie vom Eigenheim traumen, von dem Erlos des Verkaufs Ihrer Immobilie etwas auf die hohe Kante legen wollen oder eine Immobilie als Kapitalanlage erwerben mochten, wir begleiten Sie auf diesem Weg. Als regional konzentriertes Unternehmen kennen wir den Immobilienmarkt Berlin und Brandenburg besonders gut und unsere erfahrenen Immobilienexperten stehen Ihnen gern bei der Vermittlung privater und gewerblicher, bestehender und neuer Hauser, Wohnungen und Grundstucke zur Seite.

Wir betrachten Sie nicht nur als Kunden, sondern vor allem als Partner.",,1,3,"Name: Berliner Volksbank Beratungscenter Tegel mit Videoservice
Link: https://www.google.com/maps/search/Berliner+Volksbank+Beratungscenter+Tegel+mit+Videoservice/@52.5892835,13.2842339?authuser=0&hl=id&entry=ttu
Reviews: 234 reviews

Name: BVBI Berliner Volksbank Immobilien
Link: https://www.google.com/maps/search/BVBI+Berliner+Volksbank+Immobilien/@52.4767918,13.328146?authuser=0&hl=id&entry=ttu
Reviews: 42 reviews

Name: Engel & Volkers
Link: https://www.google.com/maps/search/Engel+%26+V%C3%B6lkers/@52.5885251,13.285809299999999?authuser=0&hl=id&entry=ttu
Reviews: 14 reviews

Name: RE/MAX Classic Berlin
Link: https://www.google.com/maps/search/RE%2FMAX+Classic+Berlin/@52.5836173,13.285376000000001?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Verwaltung Berliner Grundstucke GmbH
Link: https://www.google.com/maps/search/Verwaltung+Berliner+Grundst%C3%BCcke+GmbH/@52.5791897,13.2814597?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",https://bvbi.de/,+49 30 565555524,,BVBI Berliner Volksbank Immobilien Berlin-Tegel (Pemilik),https://www.google.com/maps/contrib/102937013133596872608,https://lh3.ggpht.com/p/AF1QipOU_M-Nj70K73ShDg-MoC03EQb_0V_wYWuW4H-m=s1024,Agen real estat,"Agen real estat, Agen Properti Komersial, Pemberi Pinjaman Hipotek, Agen Properti, Penilai Properti, Pengembang Realestat",10.00-13.00,,"Kamis, Sabtu, Minggu","Berliner Str. 98, 13507 Berlin, Jerman",,https://www.google.com/maps/place/BVBI+Berliner+Volksbank+Immobilien+Berlin-Tegel/data=!4m7!3m6!1s0x47a8557d5a7fd17f:0xf217546a783eb4bd!8m2!3d52.5892242!4d13.2845185!16s%2Fg%2F11fkpf2r2v!19sChIJf9F_Wn1VqEcRvbQ-eGpUF_I?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJ9_eAeQrgZEERYEedtiMg3mw,Rainoff Immobilien (Alexander M. Rainoff),,,3,5,"Name: Klug Immobilien GmbH
Link: https://www.google.com/maps/search/Klug+Immobilien+GmbH/@52.620681499999996,13.313687799999999?authuser=0&hl=id&entry=ttu
Reviews: 91 reviews

Name: Ulmann Immobilien
Link: https://www.google.com/maps/search/Ulmann+Immobilien/@52.6164193,13.300483499999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: KEY & CASTLE GmbH | Immobilienmakler in Berlin Frohnau
Link: https://www.google.com/maps/search/KEY+%26+CASTLE+GmbH+%7C+Immobilienmakler+in+Berlin+Frohnau/@52.630472499999996,13.307462399999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Richter Immobilien GmbH
Link: https://www.google.com/maps/search/Richter+Immobilien+GmbH/@52.619962699999995,13.3007567?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: A. U. R. A. Immobilien GmbH
Link: https://www.google.com/maps/search/A.+U.+R.+A.+Immobilien+GmbH/@52.63653,13.30248?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.rainoff-immobilien.de/,+49 30 4049015,,Rainoff Immobilien (Alexander M. Rainoff) (Pemilik),https://www.google.com/maps/contrib/117640576924647783467,https://lh3.ggpht.com/p/AF1QipPt1894n5dQXkgNqW6wRrsxygMGU1rWZTD9O2dm=s1024,Agen Properti,Agen Properti,09.00-17.00,,"Kamis, Sabtu, Minggu","Schramberger Str. 53, 13467 Berlin, Jerman",,https://www.google.com/maps/place/Rainoff+Immobilien+%28Alexander+M.+Rainoff%29/data=!4m7!3m6!1s0x4164e00a7980f7f7:0x6cde2023b69d4760!8m2!3d52.6191383!4d13.3047329!16s%2Fg%2F1tggskfr!19sChIJ9_eAeQrgZEERYEedtiMg3mw?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJBWekENBUqEcRQ_3J43nfnT8,Bohm Immobilien,"Sie sind auf der Suche nach einer passenden Immobilie oder Sie wollen Ihre Immobilie verkaufen? Wir gehen stets diskret, personlich und professionell vor, um den besten Preis fur Sie zu erzielen. Wir stehen fur Ihre individuellen Fragen jederzeit zur Verfugung und bieten Ihnen ein ganzheitliches Leistungsspektrum.",,20,4,"Name: Engel & Volkers
Link: https://www.google.com/maps/search/Engel+%26+V%C3%B6lkers/@52.6316852,13.289446799999999?authuser=0&hl=id&entry=ttu
Reviews: 31 reviews

Name: KEY & CASTLE GmbH | Immobilienmakler in Berlin Frohnau
Link: https://www.google.com/maps/search/KEY+%26+CASTLE+GmbH+%7C+Immobilienmakler+in+Berlin+Frohnau/@52.630472499999996,13.307462399999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: B.M. Immobilien Berlin
Link: https://www.google.com/maps/search/B.M.+Immobilien+Berlin/@52.6407995,13.2946061?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Fabienne Bohm Immobilien
Link: https://www.google.com/maps/search/Fabienne+B%C3%B6hm+Immobilien/@52.697711399999996,13.2780979?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Immobilienbewertung Stephan Bohm
Link: https://www.google.com/maps/search/Immobilienbewertung+Stephan+B%C3%B6hm/@52.6072183,13.244777599999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://www.bohmimmobilien.de/,+49 30 4011023,,Bohm Immobilien (Pemilik),https://www.google.com/maps/contrib/100622981192389003774,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zZji1R8TJrgzVIxIFKkiyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.54623&pitch=0&thumbfov=100,Agen Properti,"Agen Properti, Agen real estat",09.00-17.00,,"Kamis, Minggu","Zeltinger Pl. 4, 13465 Berlin, Jerman","objek, kepuasan",https://www.google.com/maps/place/Bohm+Immobilien/data=!4m7!3m6!1s0x47a854d010a46705:0x3f9ddf79e3c9fd43!8m2!3d52.6332476!4d13.2904103!16s%2Fg%2F1tlwdp62!19sChIJBWekENBUqEcRQ_3J43nfnT8?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJ_XjvhWRUqEcRaJPSn-ziZvs,"Dagmar Muchametow Immobilien, Inh. Dagmar Joachim",,,6,5,"Name: Wohltorf Immobilien
Link: https://www.google.com/maps/search/Wohltorf+Immobilien/@52.6329365,13.2893636?authuser=0&hl=id&entry=ttu
Reviews: 28 reviews

Name: Mielau Immobilien
Link: https://www.google.com/maps/search/Mielau+Immobilien/@52.6049954,13.225214?authuser=0&hl=id&entry=ttu
Reviews: 20 reviews

Name: Weihe Immobilien Service Agentur - Projekt - und Interimsmanagement in der Immobilienbranche
Link: https://www.google.com/maps/search/Weihe+Immobilien+Service+Agentur+-+Projekt+-+und+Interimsmanagement+in+der+Immobilienbranche/@52.6307851,13.315719399999999?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: Elke Tetzlaff - Immobilien
Link: https://www.google.com/maps/search/Elke+Tetzlaff+-+Immobilien/@52.5686019,13.349853900000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Gerhard Immobilien Michael Gerhard
Link: https://www.google.com/maps/search/Gerhard+Immobilien+Michael+Gerhard/@52.613909299999996,13.2298194?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.dagmarmuchametow-immobilien.berlin/,+49 173 6188505,,"Dagmar Muchametow Immobilien, Inh. Dagmar Joachim (Pemilik)",https://www.google.com/maps/contrib/111317304995663210458,https://lh3.ggpht.com/p/AF1QipME6JH-s8_kYKoKUM7CujNnSdsrJlfuVWb8WnWY=s1024,Agen Properti,Agen Properti,09.30-18.30,,Minggu,"Reiherallee 81, 13503 Berlin, Jerman",,"https://www.google.com/maps/place/Dagmar+Muchametow+Immobilien,+Inh.+Dagmar+Joachim/data=!4m7!3m6!1s0x47a8546485ef78fd:0xfb66e2ec9fd29368!8m2!3d52.6085283!4d13.2394647!16s%2Fg%2F11c6rwdrw3!19sChIJ_XjvhWRUqEcRaJPSn-ziZvs?authuser=0&hl=id&rclk=1",immobilienmakler berlin reinickendorf
ChIJ5ewVwtVVqEcRM6gU6iTljhY,Immo4G - Der Immobilien-Makler fur Gewerbe,"Die Immo4G ist Ihr Immobilienmakler fur Gewerbe und hat umfangreiche Erfahrung und besondere Marktkenntnisse im Bereich Gewerbeimmobilien in Berlin.
Von unserer fachkundigen Einschatzung des aktuellen Marktpreises Ihrer Immobilie bis hin zu einer erfolgreichen Vermarktung - mit uns haben Sie einen Profi an Ihrer Seite, der Sie schnell und unkompliziert zu Verkauf fuhrt.",,5,4.8,"Name: Klug Immobilien GmbH
Link: https://www.google.com/maps/search/Klug+Immobilien+GmbH/@52.620681499999996,13.313687799999999?authuser=0&hl=id&entry=ttu
Reviews: 91 reviews

Name: Gastro.-Immobilien & Beratung e.K.
Link: https://www.google.com/maps/search/Gastro.-Immobilien+%26+Beratung+e.K./@52.5078568,13.349248?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Gastro Immobilien Berlin - Immo4Gastro
Link: https://www.google.com/maps/search/Gastro+Immobilien+Berlin+-+Immo4Gastro/@52.589352899999994,13.283424?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: GAHNER IMMOBILIEN - Vermittlung von Wohnimmobilien und Gewerbeimmobilien
Link: https://www.google.com/maps/search/G%C3%84HNER+IMMOBILIEN+-+Vermittlung+von+Wohnimmobilien+und+Gewerbeimmobilien/@52.493928,13.319818?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Maklerwerte GmbH
Link: https://www.google.com/maps/search/Maklerwerte+GmbH/@52.580639999999995,13.292107399999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://immo-4g.de/,+49 30 62933353,,Immo4G - Der Immobilien-Makler fur Gewerbe (Pemilik),https://www.google.com/maps/contrib/105328440117026705473,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W3da2hsi_B0YMNMg1jw5iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.7762&pitch=0&thumbfov=100,Agen real estat,Agen real estat,10.00-16.00,,"Sabtu, Minggu","Berliner Str. 2, 13507 Berlin, Jerman",,https://www.google.com/maps/place/Immo4G+-+Der+Immobilien-Makler+f%C3%BCr+Gewerbe/data=!4m7!3m6!1s0x47a855d5c215ece5:0x168ee524ea14a833!8m2!3d52.5893529!4d13.283424!16s%2Fg%2F11t8_3zltv!19sChIJ5ewVwtVVqEcRM6gU6iTljhY?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
ChIJzbU_KOVQqEcR5ZCS0z_OzAk,DAHLER Berlin - Immobilienmakler,DAHLER Immobilien Berlin ist auf die Vermittlung von hochwertigen Wohnimmobilien spezialisiert. Gerne stehen wir Ihnen beim Immobilienkauf oder -verkauf professionell zur Seite.,,238,5,"Name: D.K. Real Estate GmbH Immobilienvermittlung
Link: https://www.google.com/maps/search/D.K.+Real+Estate+GmbH+Immobilienvermittlung/@52.482362699999996,13.2814541?authuser=0&hl=id&entry=ttu
Reviews: 277 reviews

Name: ADEN Immobilien - Immobilienmakler Berlin
Link: https://www.google.com/maps/search/ADEN+Immobilien+-+Immobilienmakler+Berlin/@52.502311899999995,13.3100252?authuser=0&hl=id&entry=ttu
Reviews: 187 reviews

Name: Hauptstadtmakler Immobilien
Link: https://www.google.com/maps/search/Hauptstadtmakler+Immobilien/@52.502976399999994,13.326278199999999?authuser=0&hl=id&entry=ttu
Reviews: 76 reviews

Name: Adorable Immobilien Berlin GmbH
Link: https://www.google.com/maps/search/Adorable+Immobilien+Berlin+GmbH/@52.513599299999996,13.306509199999999?authuser=0&hl=id&entry=ttu
Reviews: 68 reviews

Name: SAXOWERT Immobilien GmbH & Co. KG - Makler Berlin
Link: https://www.google.com/maps/search/SAXOWERT+Immobilien+GmbH+%26+Co.+KG+-+Makler+Berlin/@52.502976399999994,13.326278199999999?authuser=0&hl=id&entry=ttu
Reviews: 34 reviews",https://www.dahlercompany.com/berlin,+49 30 23256280,,DAHLER Berlin - Immobilienmakler (Pemilik),https://www.google.com/maps/contrib/111206215708194169195,https://lh3.ggpht.com/p/AF1QipNcgcmVl-mmegXtsI497j1-1WX1pYGu9xWPsb1f=s1024,Agen real estat,"Agen real estat, Perusahaan investasi properti, Agen Properti, Konsultan Realestat, Agensi Persewaan Properti",09.00-19.00,,Open All Days,"Kurfurstendamm 196, 10707 Berlin, Jerman","nasihat, tim, apartemen, peduli, kepuasan, keahlian, kolaborasi, air mani, proses, kala perfek",https://www.google.com/maps/place/DAHLER+Berlin+-+Immobilienmakler/data=!4m7!3m6!1s0x47a850e5283fb5cd:0x9ccce3fd39290e5!8m2!3d52.5012502!4d13.3190353!16s%2Fg%2F11bc95xv4x!19sChIJzbU_KOVQqEcR5ZCS0z_OzAk?authuser=0&hl=id&rclk=1,immobilienmakler berlin reinickendorf
